url,status,indexability,robots_meta,canonical,self_canonical,in_sitemap,sitemap_files,lastmod,page_type,reason
"https://anotherseoguru.com/el/services/website-redesign/chios-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/chios-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/lemnos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/lemnos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/samos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/samos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/mytilene-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/mytilene-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/ikaria-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/ikaria-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/ioannina-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/ioannina-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/trikala-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/trikala-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/kalamata-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/kalamata-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/drama-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/drama-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/agrinio-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/agrinio-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/alexandroupoli-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/alexandroupoli-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/tripoli-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/tripoli-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/chalkida-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/chalkida-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/komotini-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/komotini-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/nafplio-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/nafplio-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/athens-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/athens-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/website-redesign/pyrgos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/website-redesign/pyrgos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/thessaloniki-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/thessaloniki-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/patras-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/patras-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/heraklion-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/heraklion-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/volos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/volos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/larissa-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/larissa-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/santorini-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/santorini-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/mykonos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/mykonos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/paros-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/paros-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/naxos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/naxos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/crete-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/crete-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/rethymno-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/rethymno-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/chania-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/chania-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/kos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/kos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/corinth-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/corinth-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/serres-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/serres-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/lamia-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/lamia-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/rhodes-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/rhodes-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/kavala-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/kavala-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/corfu-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/corfu-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/zakynthos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/zakynthos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/skiathos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/skiathos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/lefkada-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/lefkada-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/milos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/milos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/ios-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/ios-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/syros-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/syros-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/tinos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/tinos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/andros-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/andros-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/karpathos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/karpathos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/lemnos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/lemnos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/chios-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/chios-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/samos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/samos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/ikaria-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/ikaria-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/mytilene-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/mytilene-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/ioannina-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/ioannina-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/kalamata-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/kalamata-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/trikala-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/trikala-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/drama-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/drama-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/alexandroupoli-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/alexandroupoli-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/agrinio-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/agrinio-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/chalkida-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/chalkida-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/komotini-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/komotini-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/tripoli-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/tripoli-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/nafplio-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/nafplio-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/seo-web-design/pyrgos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/seo-web-design/pyrgos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/thessaloniki-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/thessaloniki-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/athens-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/athens-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/patras-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/patras-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/heraklion-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/heraklion-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/larissa-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/larissa-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/volos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/volos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/santorini-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/santorini-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/paros-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/paros-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/mykonos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/mykonos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/crete-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/crete-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/naxos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/naxos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/rethymno-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/rethymno-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/chania-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/chania-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/kos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/kos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/serres-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/serres-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/corinth-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/corinth-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/lamia-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/lamia-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/kavala-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/kavala-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/rhodes-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/rhodes-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/lefkada-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/lefkada-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/corfu-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/corfu-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/zakynthos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/zakynthos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/skiathos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/skiathos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/ios-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/ios-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/syros-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/syros-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/milos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/milos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/andros-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/andros-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/tinos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/tinos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/karpathos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/karpathos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/lemnos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/lemnos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/chios-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/chios-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/samos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/samos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/ikaria-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/ikaria-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/ioannina-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/ioannina-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/mytilene-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/mytilene-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/kalamata-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/kalamata-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/trikala-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/trikala-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/agrinio-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/agrinio-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/alexandroupoli-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/alexandroupoli-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/drama-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/drama-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/komotini-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/komotini-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/chalkida-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/chalkida-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/tripoli-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/tripoli-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/ai-visibility/athens-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/ai-visibility/athens-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/nafplio-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/nafplio-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/speed-optimization/pyrgos-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/speed-optimization/pyrgos-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/ai-visibility/thessaloniki-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/ai-visibility/thessaloniki-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/ai-visibility/patras-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/ai-visibility/patras-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/ai-visibility/heraklion-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/ai-visibility/heraklion-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
"https://anotherseoguru.com/el/services/ai-visibility/larissa-gr",200,"index","index, follow","https://anotherseoguru.com/el/services/ai-visibility/larissa-gr",yes,yes,"sitemap-locations-el.xml","2026-08-19T06:30:19.359Z","service-x-location","indexable, self-canonical"
