url,html_lang,declared_lang,target_url,target_status,target_indexable,target_canonical_matches,reciprocal,verdict
"https://anotherseoguru.com/en/solutions/rent-a-car/website-creation","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/website-creation","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/website-creation","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/website-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/ai-visibility","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/ai-visibility","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/ai-visibility","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/ai-visibility",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/ai-visibility","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/ai-visibility","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/ai-visibility","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/ai-visibility",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/content-creation","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/content-creation","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/content-creation","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/content-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/content-creation","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/content-creation","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/content-creation","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/content-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/local-seo","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/local-seo","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/local-seo","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/local-seo",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/local-seo","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/local-seo","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/local-seo","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/local-seo",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/website-creation","en","en","https://anotherseoguru.com/en/solutions/tour-operators/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/website-creation","en","el","https://anotherseoguru.com/el/solutions/tour-operators/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/website-creation","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/website-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/website-creation","en","en","https://anotherseoguru.com/en/solutions/tour-operators/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/website-creation","en","el","https://anotherseoguru.com/el/solutions/tour-operators/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/website-creation","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/website-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-audits","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-audits","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-audits","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/seo-audits",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-audits","en","en","https://anotherseoguru.com/en/solutions/rent-a-car/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-audits","en","el","https://anotherseoguru.com/el/solutions/rent-a-car/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-audits","en","x-default","https://anotherseoguru.com/en/solutions/rent-a-car/seo-audits",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-web-design","en","en","https://anotherseoguru.com/en/solutions/tour-operators/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-web-design","en","el","https://anotherseoguru.com/el/solutions/tour-operators/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-web-design","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/seo-web-design",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-web-design","en","en","https://anotherseoguru.com/en/solutions/tour-operators/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-web-design","en","el","https://anotherseoguru.com/el/solutions/tour-operators/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-web-design","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/seo-web-design",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/ai-visibility","en","en","https://anotherseoguru.com/en/solutions/tour-operators/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/ai-visibility","en","el","https://anotherseoguru.com/el/solutions/tour-operators/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/ai-visibility","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/ai-visibility",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/ai-visibility","en","en","https://anotherseoguru.com/en/solutions/tour-operators/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/ai-visibility","en","el","https://anotherseoguru.com/el/solutions/tour-operators/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/ai-visibility","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/ai-visibility",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/content-creation","en","en","https://anotherseoguru.com/en/solutions/tour-operators/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/content-creation","en","el","https://anotherseoguru.com/el/solutions/tour-operators/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/content-creation","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/content-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/content-creation","en","en","https://anotherseoguru.com/en/solutions/tour-operators/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/content-creation","en","el","https://anotherseoguru.com/el/solutions/tour-operators/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/content-creation","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/content-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/local-seo","en","en","https://anotherseoguru.com/en/solutions/tour-operators/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/local-seo","en","el","https://anotherseoguru.com/el/solutions/tour-operators/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/local-seo","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/local-seo",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/local-seo","en","en","https://anotherseoguru.com/en/solutions/tour-operators/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/local-seo","en","el","https://anotherseoguru.com/el/solutions/tour-operators/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/local-seo","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/local-seo",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-audits","en","en","https://anotherseoguru.com/en/solutions/tour-operators/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-audits","en","el","https://anotherseoguru.com/el/solutions/tour-operators/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-audits","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/seo-audits",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-audits","en","en","https://anotherseoguru.com/en/solutions/tour-operators/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-audits","en","el","https://anotherseoguru.com/el/solutions/tour-operators/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/tour-operators/seo-audits","en","x-default","https://anotherseoguru.com/en/solutions/tour-operators/seo-audits",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/website-creation","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/website-creation","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/website-creation","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/website-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/website-creation","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/website-creation","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/website-creation","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/website-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-web-design","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-web-design","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-web-design","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/seo-web-design",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-web-design","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-web-design","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-web-design","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/seo-web-design",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/ai-visibility","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/ai-visibility","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/ai-visibility","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/ai-visibility",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/ai-visibility","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/ai-visibility","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/ai-visibility","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/ai-visibility",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/local-seo","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/local-seo","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/local-seo","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/local-seo",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/local-seo","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/local-seo","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/local-seo","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/local-seo",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/content-creation","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/content-creation","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/content-creation","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/content-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/content-creation","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/content-creation","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/content-creation","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/content-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-web-design","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-web-design","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-web-design","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/seo-web-design",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-web-design","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-web-design","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/seo-web-design",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-web-design","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/seo-web-design",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-audits","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-audits","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-audits","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/seo-audits",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-audits","en","en","https://anotherseoguru.com/en/solutions/villas-apartments/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-audits","en","el","https://anotherseoguru.com/el/solutions/villas-apartments/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/villas-apartments/seo-audits","en","x-default","https://anotherseoguru.com/en/solutions/villas-apartments/seo-audits",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/website-creation","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/website-creation","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/website-creation","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/website-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/website-creation","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/website-creation","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/website-creation","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/website-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/ai-visibility","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/ai-visibility","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/ai-visibility","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/ai-visibility",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/ai-visibility","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/ai-visibility","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/ai-visibility","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/ai-visibility",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/local-seo","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/local-seo","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/local-seo","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/local-seo",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/local-seo","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/local-seo","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/local-seo",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/local-seo","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/local-seo",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/content-creation","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/content-creation","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/content-creation","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/content-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/content-creation","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/content-creation","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/content-creation","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/content-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/website-creation","en","en","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/website-creation","en","el","https://anotherseoguru.com/el/solutions/travel-ai-chatbots/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/website-creation","en","x-default","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/website-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/website-creation","en","en","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/website-creation","en","el","https://anotherseoguru.com/el/solutions/travel-ai-chatbots/website-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/website-creation","en","x-default","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/website-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/ai-visibility","en","en","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/ai-visibility","en","el","https://anotherseoguru.com/el/solutions/travel-ai-chatbots/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/ai-visibility","en","x-default","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/ai-visibility",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/ai-visibility","en","en","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/ai-visibility","en","el","https://anotherseoguru.com/el/solutions/travel-ai-chatbots/ai-visibility",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/ai-visibility","en","x-default","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/ai-visibility",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-audits","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-audits","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-audits","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/seo-audits",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-audits","en","en","https://anotherseoguru.com/en/solutions/travel-agencies/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-audits","en","el","https://anotherseoguru.com/el/solutions/travel-agencies/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-agencies/seo-audits","en","x-default","https://anotherseoguru.com/en/solutions/travel-agencies/seo-audits",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/content-creation","en","en","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/content-creation","en","el","https://anotherseoguru.com/el/solutions/travel-ai-chatbots/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/content-creation","en","x-default","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/content-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/content-creation","en","en","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/content-creation","en","el","https://anotherseoguru.com/el/solutions/travel-ai-chatbots/content-creation",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/content-creation","en","x-default","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/content-creation",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/seo-audits","en","en","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/seo-audits","en","el","https://anotherseoguru.com/el/solutions/travel-ai-chatbots/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/seo-audits","en","x-default","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/seo-audits",200,yes,yes,n/a,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/seo-audits","en","en","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/seo-audits","en","el","https://anotherseoguru.com/el/solutions/travel-ai-chatbots/seo-audits",200,yes,yes,yes,"OK"
"https://anotherseoguru.com/en/solutions/travel-ai-chatbots/seo-audits","en","x-default","https://anotherseoguru.com/en/solutions/travel-ai-chatbots/seo-audits",200,yes,yes,n/a,"OK"
